,gameId,playId,nflId,event,displayName,position,frameId,route,targetNflId,Opp_Dist,closestOpp_Id,Team_Dist,closestTeam_Id,QB_Dist,closestQB_Id,FootDist
33,2018090600,1801,2540158.0,ball_snap,Zach Ertz,TE,11,OUT,2540158.0,5.160155036430588,2555255.0,3.7970778238008203,2506467.0,5.252142420003478,2532842.0,4.6651259361350546
34,2018090600,1869,2495454.0,ball_snap,Julio Jones,WR,11,OUT,2495454.0,3.5006999300139965,2557958.0,2.4654614172604696,2533040.0,13.051543969967689,310.0,12.255337612648619
35,2018090600,1894,2560854.0,ball_snap,Calvin Ridley,WR,11,POST,2560854.0,7.700805152709685,2557958.0,6.403780133639816,2533040.0,16.50329967006598,310.0,16.268232848100002
36,2018090600,1916,2543583.0,ball_snap,Devonta Freeman,RB,11,ANGLE,2543583.0,10.127437978087054,79848.0,3.0034147232774893,310.0,3.0034147232774893,310.0,4.809251501013439
37,2018090600,1940,2495454.0,ball_snap,Julio Jones,WR,11,IN,2495454.0,8.721381771256205,2552689.0,10.238188316298931,2533040.0,21.96896447263731,310.0,21.83718159470219
38,2018090600,2055,2507763.0,ball_snap,Mike Wallace,WR,11,POST,2507763.0,8.102499614316562,2555162.0,2.9051161766786544,2552600.0,9.557321800588278,2532842.0,8.680472337378884
39,2018090600,2094,2507763.0,ball_snap,Mike Wallace,WR,11,GO,2507763.0,2.1303755537463296,2539334.0,12.946401044305713,2506467.0,15.198026187633712,2532842.0,14.92837566515527
40,2018090600,2116,2506467.0,ball_snap,Darren Sproles,RB,11,FLAT,2506467.0,10.213525346323866,2552301.0,2.9873901653449955,2532842.0,2.9873901653449955,2532842.0,5.7932719597823175
41,2018090600,2260,2540158.0,ball_snap,Zach Ertz,TE,11,HITCH,2540158.0,6.5206288040341605,2555162.0,4.7993853773165585,2507763.0,8.113260750154655,2532842.0,7.5671130558489725
42,2018090600,2305,2540158.0,ball_snap,Zach Ertz,TE,11,,2540158.0,4.230661886750114,2539653.0,3.4205262752974113,2552600.0,6.111382822242441,2532842.0,4.733814529531127
43,2018090600,2360,2552600.0,ball_snap,Nelson Agholor,WR,11,CROSS,2552600.0,3.6284018520555312,2555543.0,4.15116851019083,2560995.0,8.632091287747135,2532842.0,8.731471811785227
44,2018090600,2382,2552600.0,ball_snap,Nelson Agholor,WR,11,FLAT,2552600.0,2.730018314956879,2552301.0,6.750599973335702,2553502.0,8.179712708891431,2532842.0,7.436827280500736
45,2018090600,2450,2495454.0,ball_snap,Julio Jones,WR,11,HITCH,2495454.0,4.060209354208224,2552689.0,15.084445631179154,310.0,15.084445631179154,310.0,15.22067672608547
46,2018090600,2474,2495454.0,ball_snap,Julio Jones,WR,11,GO,2495454.0,7.595182683780553,2555383.0,11.84263906399245,2552418.0,18.751535937090594,310.0,18.870519335725763
47,2018090600,2575,2495454.0,ball_snap,Julio Jones,WR,11,CROSS,2495454.0,16.501375700225726,2534832.0,9.999219969577627,2543583.0,12.431801961099607,310.0,12.185027697957851
48,2018090600,2624,2560995.0,ball_snap,Dallas Goedert,TE,11,FLAT,2560995.0,3.795273376187808,2557967.0,5.487768216679708,2532842.0,5.487768216679708,2532842.0,5.151970496809937
49,2018090600,2648,2540158.0,ball_snap,Zach Ertz,TE,11,CROSS,2540158.0,5.668721196178193,2555255.0,8.773625248436367,2532842.0,8.773625248436367,2532842.0,7.983846190903227
50,2018090600,2693,2552600.0,ball_snap,Nelson Agholor,WR,11,HITCH,2552600.0,7.508588415940777,2556445.0,2.7627884464793886,2540158.0,10.25926410616278,2532842.0,9.96763261762792
51,2018090600,2736,2532842.0,ball_snap,Nick Foles,QB,11,,2532842.0,7.553992321944732,2552301.0,2.536710468303389,2559150.0,0.0,2532842.0,5.0416763085307235
52,2018090600,2764,2540158.0,ball_snap,Zach Ertz,TE,11,HITCH,2540158.0,6.342696587414534,2555255.0,8.3687573749034,2552600.0,8.61239223444915,2532842.0,7.68023437142383
53,2018090600,2811,2540158.0,ball_snap,Zach Ertz,TE,11,IN,2540158.0,6.738456796626362,2556445.0,2.4098340191805776,2552600.0,5.974152659582778,2532842.0,5.612878049628372
54,2018090600,2980,2555415.0,ball_snap,Austin Hooper,TE,11,CROSS,2555415.0,5.721258602790122,2552315.0,4.52792446933471,2552453.0,6.2313401447842685,310.0,5.03778721265597
55,2018090600,3004,2495454.0,ball_snap,Julio Jones,WR,11,OUT,2495454.0,5.155938323913504,2557958.0,4.490267252625389,2560854.0,14.28555914201471,310.0,14.178293268232252
56,2018090600,3066,2540158.0,ball_snap,Zach Ertz,TE,11,CROSS,2540158.0,6.742677509713772,2558184.0,2.216506259860328,2507763.0,11.322689609805613,2532842.0,11.058358829410446
57,2018090600,3095,2540158.0,ball_snap,Zach Ertz,TE,11,HITCH,2540158.0,1.9349418595916537,2539334.0,6.7963813901222405,2506467.0,8.609123068001757,2532842.0,7.899632902863269
58,2018090600,3181,2495454.0,ball_snap,Julio Jones,WR,11,GO,2495454.0,8.49313251986568,79848.0,14.253090892855482,2533040.0,14.40509979139332,310.0,14.369999999999996
59,2018090600,3203,2558023.0,ball_snap,Eric Saubert,TE,11,HITCH,2558023.0,4.225730706043628,79848.0,1.9659603251337532,2533040.0,8.625323182350908,310.0,7.09233388948941
60,2018090600,3257,2495454.0,ball_snap,Julio Jones,WR,11,FLAT,2495454.0,3.0482125910113247,2558175.0,4.948464408278591,2533040.0,8.060825019810322,310.0,7.654443154142567
61,2018090600,3279,2533040.0,ball_snap,Mohamed Sanu,WR,11,HITCH,2533040.0,2.899999999999996,79848.0,5.304158745739046,2555415.0,13.07708300807179,310.0,12.207571421048494
62,2018090600,3392,2495454.0,ball_snap,Julio Jones,WR,11,CORNER,2495454.0,5.948554446249946,2558168.0,1.5823084402227017,2560854.0,13.701711571916848,310.0,13.43003350703192
63,2018090600,3481,2560995.0,ball_snap,Dallas Goedert,TE,11,POST,2560995.0,5.081387605762816,2555255.0,1.814166475271772,2540158.0,6.201330502400272,2532842.0,4.574101004569093
64,2018090600,3507,2495454.0,ball_snap,Julio Jones,WR,11,OUT,2495454.0,6.673230102431653,2555383.0,11.36331817736351,310.0,11.36331817736351,310.0,11.343412185052605
65,2018090600,3626,2552600.0,ball_snap,Nelson Agholor,WR,11,,2552600.0,3.114642836666833,2556445.0,1.9006577808748155,2540158.0,9.05192244774556,2532842.0,8.150098158918086
66,2018090600,3678,2540158.0,ball_snap,Zach Ertz,TE,11,POST,2540158.0,1.7630938715791626,2539334.0,7.256803704111057,2559150.0,9.263697965715416,2532842.0,8.36744285908186
67,2018090600,3791,2533040.0,ball_snap,Mohamed Sanu,WR,11,SCREEN,2533040.0,4.0317862046492365,2557958.0,3.2901367752724187,2555415.0,12.324905679152273,310.0,12.247681413230831
68,2018090600,3815,310.0,ball_snap,Matt Ryan,QB,11,,310.0,10.160004921258661,79848.0,3.0301485112119484,2543583.0,0.0,310.0,3.881610490505202
69,2018090600,3844,2543583.0,ball_snap,Devonta Freeman,RB,11,FLAT,2543583.0,20.02404804229155,2552315.0,3.0563540370840543,310.0,3.0563540370840543,310.0,4.852071722470726
70,2018090600,3904,2552600.0,ball_snap,Nelson Agholor,WR,11,OUT,2552600.0,4.9221235254714975,2543850.0,6.659767263200722,2540158.0,10.310771067189883,2532842.0,9.692620904585096
71,2018090600,3928,2507763.0,ball_snap,Mike Wallace,WR,11,GO,2507763.0,3.9532391781929945,2539653.0,10.51560744797941,2552600.0,19.594144533507965,2532842.0,19.250023376609185
72,2018090600,3950,2506467.0,ball_snap,Darren Sproles,RB,11,FLAT,2506467.0,7.385885187301523,2552301.0,2.5114935795259363,2532842.0,2.5114935795259363,2532842.0,4.803706901966439
73,2018090600,3979,2506467.0,ball_snap,Darren Sproles,RB,11,FLAT,2506467.0,5.84384291369986,2552301.0,2.4992999019725506,2532842.0,2.4992999019725506,2532842.0,4.998599803945103
74,2018090600,4142,2555415.0,ball_snap,Austin Hooper,TE,11,HITCH,2555415.0,8.922023313128022,79848.0,4.526422428364375,2495454.0,6.84328137664965,310.0,5.916840373036948
75,2018090600,4166,2495454.0,ball_snap,Julio Jones,WR,11,IN,2495454.0,8.076249129391687,2495613.0,4.267575424055207,2555415.0,9.743931444750627,310.0,8.742642621084316
76,2018090600,4207,2552453.0,ball_snap,Tevin Coleman,RB,11,SCREEN,2552453.0,7.0797175084885975,2552315.0,2.6012304780622593,310.0,2.6012304780622593,310.0,4.802020408119901
77,2018090600,4239,310.0,ball_snap,Matt Ryan,QB,11,,310.0,9.43534313101543,2552315.0,2.7504908652820514,2552453.0,0.0,310.0,3.90397233596756
78,2018090600,4258,2495454.0,ball_snap,Julio Jones,WR,11,OUT,2495454.0,13.203673731200723,2552689.0,11.54508120369883,2552453.0,14.539659555849305,310.0,14.335581606617849
79,2018090600,4282,2495454.0,ball_snap,Julio Jones,WR,11,IN,2495454.0,4.094142156789385,2557958.0,1.5469324484281803,2560854.0,11.588395057125034,310.0,10.899399066003593
80,2018090600,4306,310.0,ball_snap,Matt Ryan,QB,11,,310.0,8.4496745499457,2552315.0,2.7804496039309905,2552453.0,0.0,310.0,3.6090164865237178
81,2018090600,4325,2533040.0,ball_snap,Mohamed Sanu,WR,11,SLANT,2533040.0,8.311738686941498,2557958.0,3.041381265149109,2495454.0,10.381815833465748,310.0,9.940005030179817
82,2018090600,4395,2495454.0,ball_snap,Julio Jones,WR,11,GO,2495454.0,6.267838542910946,2495613.0,5.271062511486655,2533040.0,8.805963888183964,310.0,7.672965528399043
83,2018090600,4472,2495454.0,ball_snap,Julio Jones,WR,11,GO,2495454.0,5.183483384751994,2557958.0,1.2267436570041836,2533040.0,9.353935000843231,310.0,8.972948233440334
84,2018090906,58,2507166.0,ball_snap,Ted Ginn,WR,11,OUT,2507166.0,7.629842724460302,2561039.0,6.366608202174847,2506122.0,13.06553481492434,2504775.0,12.835926145004107
85,2018090907,79,2559153.0,ball_snap,Keelan Cole,WR,11,GO,2559153.0,4.344295109681196,2532875.0,3.8370952555285847,2543683.0,8.898230161105074,2543477.0,9.121386955940414
86,2018090906,87,2558019.0,ball_snap,Alvin Kamara,RB,11,OUT,2558019.0,7.166728681902224,2550565.0,3.6262515081003457,2504775.0,3.6262515081003457,2504775.0,5.58387858034181
87,2018090903,79,2495966.0,ball_snap,Delanie Walker,TE,11,OUT,2495966.0,7.478535952979027,2560966.0,3.8616706229299274,2555317.0,6.4253326762121805,2552466.0,6.625179242858263
88,2018090901,72,2557978.0,ball_snap,James Conner,RB,11,FLAT,2557978.0,8.566749675343619,2543720.0,2.3363646975590084,2506109.0,2.3363646975590084,2506109.0,6.050264457029956
89,2018090902,81,2557976.0,ball_snap,Joe Mixon,HB,11,FLAT,2557976.0,10.119140279687796,2560789.0,2.5018593085943115,2495143.0,2.5018593085943115,2495143.0,6.074644022492183
90,2018090900,71,2552402.0,ball_snap,Nick Boyle,TE,11,SCREEN,2552402.0,2.737608445340571,2506268.0,1.5754681843820306,2552468.0,4.222144005123462,382.0,4.523825814507007
91,2018090901,96,2508061.0,ball_snap,Antonio Brown,WR,11,SLANT,2508061.0,2.544366325826525,2556475.0,9.824586505293743,2557978.0,11.55313377400262,2506109.0,10.723530202316773
92,2018090900,95,2552402.0,ball_snap,Nick Boyle,TE,11,HITCH,2552402.0,2.829858653713997,2506268.0,3.5028131551654296,2558990.0,5.322405471213181,382.0,4.1204368700418135
93,2018090906,142,2556370.0,ball_snap,Michael Thomas,WR,11,OUT,2556370.0,4.7497894690186016,2532828.0,8.451845952216592,2558019.0,9.061616853520123,2504775.0,8.053576845104292
94,2018090903,149,2557848.0,ball_snap,Corey Davis,WR,11,POST,2557848.0,4.584157501657198,2560725.0,2.302020851339101,2532903.0,9.002777349240622,2552466.0,8.930022396388487
95,2018090907,170,2557895.0,ball_snap,Dede Westbrook,WR,11,CROSS,2557895.0,1.800249982641298,2552454.0,3.8827953847711276,2543683.0,7.935244167635926,2543477.0,7.0129309136765325
96,2018090902,163,2540232.0,ball_snap,Jack Doyle,TE,11,HITCH,2540232.0,5.006755436407893,2558801.0,1.3401492454200754,2543466.0,8.85341177174088,2533031.0,8.200109755363034
97,2018090901,157,2557986.0,ball_snap,David Njoku,TE,11,CROSS,2557986.0,3.37213582170114,2558064.0,2.056817930688082,2540928.0,4.372241987813574,2495240.0,4.347930542223507
98,2018090905,162,2539265.0,ball_snap,Rex Burkhead,RB,11,GO,2539265.0,8.497176001472493,2558094.0,8.372484696910469,2552424.0,17.06965143170768,2504211.0,16.288551194013547
99,2018090903,194,2557848.0,ball_snap,Corey Davis,WR,11,OUT,2557848.0,3.8372516206264025,2560725.0,2.3853092042752007,2532903.0,8.873742164385892,2552466.0,8.259600474599237
100,2018090907,192,2557895.0,ball_snap,Dede Westbrook,WR,11,OUT,2557895.0,2.41847059109678,2539338.0,1.3588230201170437,2559153.0,11.258419071965656,2543477.0,10.61377406957582
101,2018090900,186,2543847.0,ball_snap,John Brown,WR,11,POST,2543847.0,6.094341637945813,2543851.0,15.027501455664543,2552402.0,19.794226430957085,382.0,19.55009207139445
102,2018090903,218,2557870.0,ball_snap,Taywan Taylor,WR,11,GO,2557870.0,4.555798503006922,2560725.0,2.8061539515856944,2532903.0,13.449713751600807,2552466.0,13.127375975418696
103,2018090900,210,71269.0,ball_snap,Michael Crabtree,WR,11,GO,71269.0,2.8839036044916573,2543851.0,13.85636676766316,382.0,13.85636676766316,382.0,13.883230891979
104,2018090905,228,497240.0,ball_snap,Rob Gronkowski,TE,11,GO,497240.0,6.5818690354640195,2558094.0,6.269776710537622,2552424.0,14.518736170893106,2504211.0,14.126305249427393
105,2018090900,232,2560957.0,ball_snap,Mark Andrews,TE,11,CROSS,2560957.0,5.998883229401952,2560713.0,2.0552615405344463,2543847.0,3.9721153054764136,382.0,4.126560310961178
106,2018090907,248,2552471.0,ball_snap,T.J. Yeldon,RB,11,OUT,2552471.0,3.9147158262126776,71197.0,7.001207038789811,2543614.0,9.528536089032775,2543477.0,9.18024509476735
107,2018090901,248,2557986.0,ball_snap,David Njoku,TE,11,GO,2557986.0,2.160925727552893,2558064.0,6.46805225705544,2495240.0,6.46805225705544,2495240.0,4.9701609631882135
108,2018090907,270,2543614.0,ball_snap,Donte Moncrief,WR,11,GO,2543614.0,4.0523079843466965,71197.0,2.1510230124292007,2559153.0,10.001264919998867,2543477.0,8.965288617774666
109,2018090902,210,2540148.0,ball_snap,Tyler Eifert,TE,11,WHEEL,2540148.0,8.016794870769736,2558976.0,4.087052727822335,2495143.0,4.087052727822335,2495143.0,4.982057807773813
110,2018090901,291,2543488.0,ball_snap,Jarvis Landry,WR,11,SLANT,2543488.0,2.9706901555025924,2556559.0,6.598219456792872,2540928.0,12.076212154479569,2495240.0,11.555072479218815
111,2018090900,313,2552402.0,ball_snap,Nick Boyle,TE,11,FLAT,2552402.0,4.2802920461108735,2557969.0,2.6092336039534607,2552468.0,4.8646993740620825,382.0,4.977519462543571
112,2018090906,284,1581.0,ball_snap,DeSean Jackson,WR,11,OUT,1581.0,4.7732274196815725,2508084.0,3.2983025937594004,2553895.0,13.500962928621053,2506581.0,13.331800328537776
113,2018090902,260,2557976.0,ball_snap,Joe Mixon,HB,11,SCREEN,2557976.0,10.51609243017576,2560789.0,2.630361191927832,2495143.0,2.630361191927832,2495143.0,6.350936938751639
114,2018090902,305,2495450.0,ball_snap,A.J. Green,WR,11,OUT,2495450.0,8.083916130193328,2558108.0,3.3567245940052906,2540148.0,8.996221429022295,2495143.0,9.04215129269578
115,2018090906,354,1581.0,ball_snap,DeSean Jackson,WR,11,CORNER,1581.0,1.977321420508056,2508084.0,2.956771888394503,2558105.0,8.042599082386243,2506581.0,8.168629015936519
116,2018090901,339,2557978.0,ball_snap,James Conner,RB,11,ANGLE,2557978.0,10.717877588403406,2539311.0,5.5736612742433485,2506109.0,5.5736612742433485,2506109.0,7.13034361023366
117,2018090903,333,2649.0,ball_snap,Danny Amendola,WR,11,IN,2649.0,2.307834482799831,71423.0,6.570677286246831,2560994.0,7.438904489237643,2532956.0,6.720267851804718
118,2018090902,350,2558010.0,ball_snap,John Ross,WR,11,GO,2558010.0,3.9656147064484335,2558108.0,6.300991985394048,2540148.0,12.307428651022112,2495143.0,12.262956413524435
119,2018090905,313,2560951.0,ball_snap,Jordan Akins,TE,11,HITCH,2560951.0,3.8078471607983393,2543699.0,5.3018958873218205,2541316.0,11.257055565288825,2558063.0,10.28134232481343
120,2018090903,382,2649.0,ball_snap,Danny Amendola,WR,11,SCREEN,2649.0,5.754380939771023,2540162.0,2.227666940994554,2552580.0,14.278942537877235,2532956.0,14.329214912199486
121,2018090902,372,2555466.0,ball_snap,Tyler Boyd,WR,11,HITCH,2555466.0,7.027560031760657,2558976.0,5.241612347360307,2495450.0,8.685994473864238,2495143.0,7.773371212028922
122,2018090905,337,2541316.0,ball_snap,Ryan Griffin,TE,11,POST,2541316.0,2.5956309444911545,2543699.0,4.397101317913879,2555234.0,6.819127510173129,2558063.0,5.16236379965612
123,2018090901,405,2557960.0,ball_snap,Ryan Switzer,WR,11,IN,2557960.0,6.077869692581438,2543637.0,1.6500000000000017,2508061.0,10.388647650199712,2506109.0,9.842281239631387
124,2018090901,439,2558149.0,ball_snap,JuJu Smith-Schuster,WR,11,SCREEN,2558149.0,9.721779672467383,2556475.0,5.917905034723015,2540151.0,19.81994197771527,2506109.0,19.452961214169935
125,2018090900,444,79607.0,ball_snap,LeSean McCoy,RB,11,FLAT,79607.0,6.998657014027761,2505660.0,3.2188507265792854,2558191.0,3.2188507265792854,2558191.0,5.760668364000825
126,2018090903,424,2557848.0,ball_snap,Corey Davis,WR,11,FLAT,2557848.0,8.017063053263334,2558070.0,5.448247424631152,2557870.0,8.538296082943013,2552466.0,8.499705877264226
127,2018090900,466,2558191.0,ball_snap,Nathan Peterman,QB,11,,2558191.0,6.383134026479478,2552279.0,2.0930838492521087,79607.0,0.0,2558191.0,4.990811557251996
128,2018090905,377,2508101.0,ball_snap,James Develin,FB,11,FLAT,2508101.0,8.67756302195495,2558094.0,4.614108798023733,2504211.0,4.614108798023733,2504211.0,5.470767770615013
129,2018090906,456,2556370.0,ball_snap,Michael Thomas,WR,11,OUT,2556370.0,1.9615555052050009,2555299.0,8.225448316049404,2558019.0,9.163405480496863,2504775.0,8.393169842199073
130,2018090902,437,2543759.0,ball_snap,Ryan Grant,WR,11,IN,2543759.0,2.011218536111881,2533060.0,9.749256381899082,2556396.0,20.644275235522315,2533031.0,20.27041686793836
131,2018090905,406,2540145.0,ball_snap,Cordarrelle Patterson,WR,11,SCREEN,2540145.0,6.440007763970473,2495872.0,15.0766077086326,2504211.0,15.0766077086326,2504211.0,15.348335414630473
132,2018090907,498,2532835.0,ball_snap,Rhett Ellison,TE,11,CROSS,2532835.0,3.9020251152446463,494259.0,1.6534206966165628,2550599.0,4.6072117381340325,2505996.0,4.537488291995914
133,2018090906,480,2507166.0,ball_snap,Ted Ginn,WR,11,OUT,2507166.0,8.693888658132215,2550565.0,8.332040566391884,2506122.0,16.039881545697273,2504775.0,15.694307885344925
134,2018090905,451,2508101.0,ball_snap,James Develin,FB,11,FLAT,2508101.0,6.476117664156518,2558094.0,4.753283075938147,2504211.0,4.753283075938147,2504211.0,5.407707462502022
135,2018090906,508,2560878.0,ball_snap,Tre'Quan Smith,WR,11,GO,2560878.0,1.1001818031580066,2561039.0,4.55254873669684,2541834.0,8.927485648266257,2504775.0,8.962170496034984
136,2018090903,451,2555317.0,ball_snap,Tajae Sharpe,WR,11,SCREEN,2555317.0,2.2276669409945478,2555539.0,9.359882477894688,2552466.0,9.359882477894688,2552466.0,9.295316024751395
137,2018090902,482,2543759.0,ball_snap,Ryan Grant,WR,11,HITCH,2543759.0,4.8073797436857495,2533060.0,5.177586310241482,2560742.0,7.831328112140358,2533031.0,6.712570297583479
138,2018090901,493,2495240.0,ball_snap,Tyrod Taylor,QB,11,,2495240.0,5.580680962033217,2552289.0,4.071412531296721,2555468.0,0.0,2495240.0,2.0008498194517244
139,2018090905,475,2543773.0,ball_snap,James White,RB,11,OUT,2543773.0,9.992742366337687,496735.0,1.9272000415110004,2540145.0,10.27658503589592,2504211.0,10.020019960059962
140,2018090906,534,2506122.0,ball_snap,Benjamin Watson,TE,11,CROSS,2506122.0,5.067089894604204,2552592.0,5.728987694174252,2507166.0,7.8723630505712805,2504775.0,6.87409630424247
141,2018090902,527,2556396.0,ball_snap,Chester Rogers,WR,11,SLANT,2556396.0,3.191895988280325,2543474.0,5.189412298131646,2540232.0,11.335934015333716,2533031.0,11.280177303571074
142,2018090901,523,2543743.0,ball_snap,Carlos Hyde,RB,11,ANGLE,2543743.0,5.790138167608792,2558064.0,3.512790913219856,2495240.0,3.512790913219856,2495240.0,5.030983999179486
143,2018090902,551,2556396.0,ball_snap,Chester Rogers,WR,11,SCREEN,2556396.0,4.025046583581358,2543474.0,7.513241643924407,2543759.0,10.999659085626247,2533031.0,10.546516012409027
144,2018090900,531,71269.0,ball_snap,Michael Crabtree,WR,11,OUT,71269.0,6.083584469702048,2557969.0,8.899803368614386,2555430.0,9.64499870399162,382.0,8.961428457561887
145,2018090901,566,2552461.0,ball_snap,Duke Johnson,RB,11,ANGLE,2552461.0,6.290031796422015,2558064.0,2.1010711553871717,2495240.0,2.1010711553871717,2495240.0,4.6275371419362985
